image_separation_(arcsec),Hbeta_time_la_(days),magnitude_image1,magnitude_image2or3,magnitude_source,sf_inf,velocity_dispersion_(km/s),z_deflector,z_source
1.677322,286.7086303728144,21.06392,20.591932349624898,22.71,0.15562793760332622,285.7591,1.202,2.3
1.844182,162.38870410194008,22.18146,20.51919627124827,23.99,0.19877161066039334,327.3407,1.29,2.37
1.123575,259.8168119595781,22.58364,20.241144045209214,24.19,0.1781250521906053,213.3045,1.348,3.14
0.5138441,209.53762481294692,21.68353,20.277113935796834,23.15,0.17478498617469257,209.894,1.41,2.19
0.7024452,314.53081481858624,21.41818,20.644800642245936,23.57,0.16170154167166859,223.3572,1.654,2.97
0.7904474,267.03245624236865,22.70241,20.256775564181325,22.89,0.16069185927166146,304.0885,1.712,2.32
1.076487,204.37991568061915,23.0364,20.600068630512517,21.59,0.15854421840272645,155.9553,0.168,1.46
2.190389,198.81076882263235,22.54643,20.765836628936675,21.93,0.16331161874956335,228.0342,0.214,1.57
1.359658,214.21704185885082,22.30335,20.75923338482092,22.47,0.16575459271397372,179.4734,0.276,1.87
0.5199317,70.71779496042659,22.30229,20.565632003146387,21.59,0.21734690875753215,126.4736,0.322,0.82
2.370714,102.39196429723508,22.93148,20.978004366818325,22.49,0.2046700955252521,258.226,0.36,1.28
1.117698,157.6099351839092,21.00392,19.82183470154431,21.49,0.1698663613004307,177.8279,0.366,1.24
1.914001,185.43726025353163,20.88655,20.25422318749551,21.31,0.16024161683734806,230.1442,0.374,1.29
0.8914493,139.48933446932585,22.91736,20.92549294168745,21.89,0.18034550336764438,157.7611,0.378,1.29
2.792577,74.33687607737879,21.99276,20.244377380098435,22.99,0.2316230924679174,267.9168,0.38,1.23
1.84014,138.81930782955527,20.95928,20.038533158219686,21.87,0.1803783426634141,204.1738,0.386,1.28
0.6519906,93.56959154369943,21.90058,20.218818783151896,22.03,0.2045253110679721,148.9361,0.424,1.08
0.6717006,118.21239844558337,20.27275,19.66281519010682,21.23,0.18223345246051043,160.6941,0.44,0.99
1.482702,216.200644893024,21.81206,20.539361444125472,22.21,0.16246449190235815,200.4472,0.456,1.76
1.846508,242.58440291933212,22.13244,20.93836852328599,21.93,0.15441509080014174,239.3316,0.498,1.74
1.809502,116.90904573580902,22.50387,20.614142948836644,21.91,0.1901368495950447,267.3006,0.498,1.18
1.151577,196.22149543297155,22.98245,20.762278617322664,22.43,0.169391111123951,188.3649,0.5,1.77
1.206164,217.09914442279478,22.2867,20.806877567682157,21.97,0.15971943286911372,193.1968,0.534,1.66
0.8441624,63.21529180593129,22.74956,20.99251251535225,21.73,0.22666250599800256,223.3572,0.538,0.8
3.943062,130.82905150083306,21.858,20.97608347438181,22.63,0.1923966238475995,331.1311,0.538,1.51
0.9386929,100.18093778058905,23.09738,20.995418254539008,21.75,0.1972143300067131,199.0673,0.548,1.04
0.8565254,274.160050427253,21.09098,20.15441175996939,22.73,0.15774559012388362,164.059,0.552,2.26
1.624225,105.53877376379633,22.51261,20.485633192338838,21.75,0.1941680535566495,262.4219,0.552,1.07
0.8423763,224.74124043740542,22.20593,20.977805085028578,21.73,0.15570885180192048,159.9558,0.568,1.59
0.9854056,117.48262666860482,21.62971,20.808568199089347,22.61,0.1981584475306469,187.0682,0.582,1.42
0.7672146,154.18260589084733,22.66733,20.932001450746203,21.41,0.1701463172048243,168.2674,0.586,1.2
0.7760495,220.9859148200228,21.1124,20.09257396459346,21.07,0.1500650876769771,180.3018,0.606,1.33
1.368445,182.9505111961056,21.81649,20.84163771575938,22.77,0.17671742043293592,203.7042,0.612,1.86
0.7755084,359.041770996222,21.74299,20.92364596645511,23.13,0.15111934352968756,140.9289,0.632,2.85
1.268217,261.50761116395586,22.42078,20.65126766594218,23.27,0.16607658935758562,198.6095,0.638,2.52
2.502583,241.65410538379976,20.6804,19.8787475891176,22.69,0.16279331762939167,289.068,0.638,2.1
1.468005,167.2438317177506,22.83039,20.885126775123442,21.55,0.1675625375843497,246.0368,0.68,1.3
0.5841076,124.06084929170788,22.45592,20.682230862036196,21.49,0.18228945817541595,172.5838,0.682,1.09
0.894102,209.61488013908527,22.61797,20.571789485219504,21.09,0.15256922098502135,200.4472,0.694,1.3
1.548186,133.951435547753,21.22092,20.297319781702384,22.37,0.1879775685835348,255.2701,0.7,1.43
0.975382,200.12054503455377,20.34843,19.802908855463595,21.79,0.1615442117667879,193.1968,0.728,1.52
1.352244,253.9952626236986,22.85521,20.553146598432633,23.13,0.1656952588984679,220.2926,0.824,2.4
1.790805,180.15325441255013,22.31865,20.918546996668788,22.35,0.1725789250032249,297.1666,0.826,1.66
1.295963,192.60545962584118,22.43686,20.47763233518601,21.35,0.15887650088688882,278.6121,0.85,1.33
0.6716996,309.21965424188704,22.9608,20.59271521549897,22.83,0.15381428395647817,158.8547,0.854,2.46
0.7864525,174.88653694762934,21.95193,20.690263266112876,22.29,0.17334676833154658,195.8845,0.856,1.61
1.992151,269.6717403883276,22.14855,20.700521259483224,22.33,0.1540788751168007,283.7919,0.868,2.03
1.329064,44.90240547521748,22.92426,20.42845630863691,25.61,0.31614581715630824,258.226,0.872,1.85
1.360989,189.09049941851328,19.63057,18.886119070788954,22.55,0.1725286167517284,258.226,0.892,1.79
0.6071992,151.6483355180988,22.34483,20.64998212757004,22.09,0.1782348361070304,207.0141,0.932,1.42
1.37476,319.3958502224104,20.96042,20.284403742146385,22.83,0.15248656636000552,224.9055,0.968,2.5
0.5109571,192.94329273411998,23.25441,20.877445609517288,21.89,0.16428190644016696,188.3649,1.002,1.53
0.5355035,180.69364315857734,21.12537,20.863892260649603,22.53,0.17449771370777337,207.9697,1.188,1.74
0.538172,218.60881848902284,20.70885,20.52321854838619,21.61,0.15572609795799056,254.0973,1.226,1.52
0.956228,227.12452230608304,20.60284,19.872039197762398,22.93,0.16837253894582582,242.661,1.252,2.16
0.8089001,276.3359399479421,21.81321,20.790024809246475,23.19,0.16269973170717938,247.7422,1.592,2.54
3.596661,229.60351388100838,22.82666,20.785985273384284,21.95,0.15701929678158097,265.4606,0.11,1.7
2.350465,30.885594306958474,21.46076,20.552033001312754,21.51,0.28211747793998615,250.6109,0.168,0.49
0.896854,96.78792433449448,22.02062,20.936482365869615,22.23,0.20485868787557815,142.2329,0.178,1.16
2.777019,105.0921750035516,21.99785,20.431015502754722,22.67,0.2053898232119307,260.6154,0.216,1.36
2.254925,263.7331965984327,22.04358,20.752181643892886,21.85,0.1500491200060502,226.4644,0.236,1.78
1.379359,63.683742642678375,22.19587,20.78343255786763,21.67,0.22544694500997364,189.2344,0.238,0.79
2.0516,132.35237998159988,21.40127,19.845279306044254,20.65,0.17057530712387597,230.1442,0.24,0.9
2.071823,123.37802342476044,21.02906,19.436037396455152,22.05,0.1887358190710418,210.8628,0.272,1.26
1.330013,174.59371000137148,22.43866,20.712107751163142,21.55,0.16548539324405345,181.134,0.284,1.33
0.7944955,208.81414042678733,21.1105,20.58102283128142,21.83,0.16001735355866648,145.2112,0.336,1.57
3.683,226.47218712676576,21.11757,20.828402252048136,22.07,0.15888384496839247,295.8012,0.384,1.74
1.627926,132.3867060812484,21.10361,20.1981536123615,21.11,0.1749485031215677,220.8005,0.388,1.02
2.623792,146.89409433827944,20.97584,19.766500761767244,20.75,0.16617226024828466,283.1392,0.388,0.98
2.38505,138.3400523576809,21.66099,20.262899437590292,21.37,0.17526331102041728,271.6439,0.402,1.12
1.309404,123.69113686576407,20.9782,20.708181330758666,23.37,0.2051542965291865,185.3532,0.418,1.77
1.017514,46.72321757941022,21.53092,20.75780138440728,22.93,0.26508266097424404,183.2314,0.428,0.94
2.568886,256.41266711297396,21.52821,20.743970541683762,22.55,0.15862335805137553,242.1029,0.44,2.09
1.492371,260.59136868380057,20.53179,19.879069533380765,22.65,0.1590344681450982,200.9093,0.45,2.16
1.869714,202.75748955426533,22.03648,20.63628682467896,22.77,0.1717684880375674,232.8091,0.456,1.96
3.098071,280.1015267748143,21.28131,20.788502507832607,22.37,0.15291044057953918,280.5434,0.484,2.09
1.826574,78.27068188753178,20.58603,20.364545561672845,21.47,0.20932927131565007,304.0885,0.516,0.84
2.738125,237.91860823823293,21.99537,20.870167633682975,22.17,0.15776739308738888,280.5434,0.55,1.83
1.902424,189.37883386459802,22.39292,20.952924480105054,23.05,0.17842803764864087,234.9633,0.56,2.03
0.6751872,232.51216810533575,22.29609,20.11089165883319,21.51,0.15204065575672102,164.8162,0.674,1.53
1.027713,280.86474672539396,22.61005,20.554186234579593,24.11,0.17349063237493667,171.7908,0.68,3.2
2.625309,277.6609780995135,21.39206,19.990518510217647,22.15,0.1509642710913614,277.332,0.684,1.97
1.354738,108.50098043098393,21.4542,20.09978311906817,22.49,0.20125306112407218,247.1724,0.698,1.32
1.048971,188.21127982546156,20.43102,19.43402702520279,21.65,0.16294933450420704,207.0141,0.714,1.42
1.264096,168.15135761754578,22.4636,20.340174823301698,22.37,0.1761958802217045,226.9865,0.726,1.61
1.162385,225.13889503548995,20.20225,20.097117502854086,21.99,0.15830441529783612,211.3489,0.742,1.7
1.351469,184.23780855135638,20.9838,20.52000961706085,22.11,0.16882663968221692,245.4709,0.75,1.58
0.523599,151.74113682254864,20.72002,20.435149007714568,21.95,0.17665199859728356,169.0441,0.802,1.37
0.6536154,406.5040233212662,21.85924,16.1732177011161,23.51,0.15055752331790495,150.6607,0.85,3.32
0.720985,188.88060809564215,22.54812,20.1138432192204,21.67,0.16298814908362916,214.783,0.866,1.43
0.545124,205.5993076665211,21.149,20.482295872065134,21.47,0.15708061433872125,175.3881,0.876,1.42
0.8313411,110.80551364248667,22.04271,20.95427341077776,22.89,0.20510510805019433,198.1527,0.88,1.48
0.5883429,149.41321203789082,20.62407,20.46825566426261,21.75,0.17527312033172432,210.3778,0.914,1.29
0.7966442,83.91001805480307,21.99675,20.288452148002584,23.43,0.2298109824245524,233.8837,0.918,1.47
1.297202,191.55791150470048,22.77716,20.639381097014788,21.39,0.15951991288255232,318.4198,0.948,1.34
1.21263,267.03245624236865,22.3616,20.97877508302971,22.89,0.16069185927166146,228.5599,0.966,2.32
0.940258,212.26567396488642,22.99691,20.634701243524095,21.35,0.1544806034917492,266.6859,0.998,1.4
0.5521384,173.36261049731894,22.42068,20.54875028716839,23.23,0.1850943231546209,157.0363,1.044,2.03
0.7404416,235.0387333414256,21.43802,20.898312898327575,22.61,0.16312596699266024,194.0886,1.056,2.03
0.993862,242.0019409407709,22.82566,20.96663022226352,22.43,0.15982848190222276,229.0868,1.062,1.97
0.6780992,144.47188304418637,21.19854,20.748070858224292,22.05,0.18028871997118145,251.1886,1.072,1.37
1.319129,307.25053954182863,22.33875,20.88705511248435,22.99,0.15587543613531354,259.4179,1.25,2.55
0.9544048,214.5898844269461,21.42329,20.965561713880938,22.53,0.16635149991656417,297.1666,1.398,1.9
2.431657,180.03200113562636,21.49749,20.279065404032302,22.65,0.17608045037451356,203.7042,0.084,1.79
1.241545,232.9538082480131,21.07597,20.431610197434953,21.35,0.1504148722975269,155.2387,0.166,1.47
1.20963,141.94404469724185,22.07142,20.349538364822784,21.45,0.17475289806466365,165.9587,0.196,1.16
2.084532,274.87779846926867,21.69539,20.90143855871759,23.39,0.16532952333036144,213.7962,0.216,2.66
1.437271,313.33917245606347,20.94467,20.74246905046084,23.29,0.15851842364270996,170.6082,0.254,2.77
2.034531,55.761813453077764,21.39218,20.792006704086358,22.03,0.23932907241442095,241.5461,0.27,0.81
2.158968,138.6388459772735,22.22891,20.56381835086027,22.19,0.18404040470032568,239.8833,0.28,1.39
2.12817,114.78763745290716,21.85811,20.188284060075958,20.69,0.1785664898644265,242.661,0.326,0.84
1.03099,304.01236614518666,21.47986,20.487201043683395,23.87,0.16688027417350293,158.8547,0.344,3.14
1.776208,181.58693303224626,22.50184,20.785529801081196,21.47,0.162809471418039,211.3489,0.344,1.33
1.437208,239.95757799413528,21.21396,19.82606431918313,21.67,0.15225762891513367,193.6422,0.346,1.62
1.373515,155.8074916729929,20.74427,19.353603964623904,20.63,0.16215805519646034,207.0141,0.35,0.98
1.813935,124.12356361008429,22.35453,19.980293427734964,23.95,0.21321173700529514,204.1738,0.358,2.05
0.9020218,99.89069991709444,19.61364,17.932073025551116,20.93,0.1887458137556527,172.9816,0.364,0.83
0.8052082,72.97252075632728,20.69098,18.46542448549226,19.89,0.19853303666652414,247.7422,0.374,0.51
2.460086,121.31163773692666,20.68806,20.668618968783584,21.93,0.18830681724522055,257.0396,0.374,1.21
1.421914,208.89298315351158,21.35512,20.719978958102548,22.87,0.1715445188969663,183.6538,0.376,2.04
0.7363805,42.771722716341955,22.12142,20.062886925028888,23.11,0.27498646714745867,160.3245,0.388,0.94
2.800997,137.40873059850486,21.4167,19.926411655359587,20.81,0.17012264751084155,309.0295,0.406,0.96
1.847067,228.05739190586252,21.27468,20.404397671126464,22.51,0.16335605629314764,208.4491,0.408,1.95
1.317147,199.57314859970776,20.44845,20.107777111628977,21.19,0.15571015203228386,201.8366,0.442,1.3
2.499637,251.78401171954624,20.41941,19.932455869331328,22.45,0.1583143354449909,266.0725,0.456,2.02
0.5399891,205.3285164282802,21.45672,20.936738883397496,23.73,0.18318148915081095,120.5036,0.466,2.5
0.8827054,157.3725901283945,20.71934,20.127302898177653,20.83,0.16350026786167213,176.1976,0.466,1.04
2.853114,256.97923230009684,21.56342,20.904392260851655,23.37,0.16807169015135465,279.2544,0.48,2.56
0.7898104,76.03401455919632,21.34683,20.962295872065134,24.45,0.2525743876443662,155.2387,0.504,1.81
2.427015,177.49677299268953,20.41666,19.556951412763905,20.25,0.15264775789956064,314.0509,0.52,0.95
2.21792,226.15690759889412,20.99402,19.662104032685516,22.05,0.15873464928925862,247.7422,0.53,1.73
0.7525487,329.7963608146554,21.62799,20.99324775712131,23.57,0.15970599637597124,140.2814,0.54,3.04
0.5144918,134.97699502122657,21.83868,19.524775903955273,20.61,0.16919057325408215,168.2674,0.554,0.9
1.250176,142.38462208686735,21.28288,20.414802169939207,23.69,0.2016774722607834,184.0772,0.578,2.06
2.401427,299.0720695929589,22.23182,20.647791261781204,23.37,0.16143664618033662,262.4219,0.58,2.76
1.455602,139.34786092422016,23.08939,20.802993001081468,21.71,0.17844396133070003,246.6039,0.6,1.23
1.846985,130.96140732754458,21.18829,20.833729501888442,22.25,0.18778831076559863,259.4179,0.61,1.37
0.6755508,313.8045498749199,21.27084,20.93393593971298,22.75,0.15232576099395725,144.544,0.616,2.43
2.236863,136.10616848262814,21.90901,20.43325826220884,21.85,0.1811983881973557,306.9022,0.62,1.26
1.359006,265.68413836104634,22.67942,20.898014974309422,22.01,0.15136287335932713,220.8005,0.636,1.86
0.8914438,127.0600611784145,21.95244,20.81166219230578,21.61,0.18227084691786877,205.5891,0.668,1.14
2.217941,153.72351501652832,22.08785,20.599795646472327,21.51,0.17131755029766454,328.0953,0.716,1.23
0.6766499,136.79559590411998,22.8312,20.99037544827452,21.59,0.17813378410665057,203.2357,0.788,1.18
0.6337108,173.37464093877566,21.62436,20.32678883317509,23.17,0.18432607409011917,145.5459,0.804,2.0
0.7087312,217.17803770575176,23.16398,20.999870669699895,21.75,0.15742985069491114,189.2344,0.826,1.57
1.167724,240.45794604859236,21.40581,20.909080513210068,21.69,0.15236678508697604,222.8435,0.83,1.63
2.306865,268.95600537978015,21.01484,20.881257863625002,22.07,0.1514665456721427,297.1666,0.844,1.9
0.6969777,73.85532516088458,21.58718,20.779415363268473,23.69,0.24231526796625222,196.7886,0.864,1.47
1.659949,145.13428169590287,21.52325,20.813717833908004,23.41,0.1967873227887503,263.6331,0.906,1.94
0.9621399,212.6947231446229,21.29004,20.944255874229526,22.59,0.1674422075066574,217.2701,0.998,1.92
0.8442068,122.32342350675957,20.64914,19.986264896564663,23.59,0.2088571576929147,217.2701,1.044,1.86
0.6030431,406.5477421384346,21.8306,20.965964462948477,24.03,0.15673592512657836,148.5936,1.266,3.76
0.5757528,220.62057787426596,21.42238,20.459314758477987,22.41,0.16374029580829835,250.0345,1.392,1.87
0.6758279,268.224601401717,21.52805,20.63284309731185,23.81,0.1716639947109379,216.7704,1.79,2.91
